batch_size,dataset,dataset_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,epsilon,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,score,synthetic_dir,test_start_time,timestamp,tool,validator,query_count
300.0,medical-survey,6000.0,,,,300.0,0.75,10.591839790344238,,0.0,,,0.7121570401390168,smartnoise_dpctgan_0.75_2021-05-13T18:23:35,1620925882.370055,2021-05-13T18:23:35,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,500.0,0.75,7.9497692584991455,,0.0,,,0.783375522794353,smartnoise_dpctgan_0.75_2021-05-13T19:00:33,1620925882.370055,2021-05-13T19:00:33,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,300.0,0.75,9.638880729675293,,0.0,,,0.8447103980487226,smartnoise_dpctgan_0.75_2021-05-13T19:46:18,1620925882.370055,2021-05-13T19:46:18,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,300.0,0.75,10.528898000717163,,0.0,,,0.8583843079508392,smartnoise_dpctgan_0.75_2021-05-13T20:43:00,1620925882.370055,2021-05-13T20:43:00,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,300.0,0.75,11.505343437194824,,0.0,,,0.868483944716591,smartnoise_dpctgan_0.75_2021-05-13T21:45:58,1620925882.370055,2021-05-13T21:45:58,smartnoise_dpctgan,,
500.0,medical-survey,9358.0,,,,500.0,0.75,11.707300424575806,,0.0,,,0.8219292598125666,smartnoise_dpctgan_0.75_2021-05-13T22:55:14,1620925882.370055,2021-05-13T22:55:14,smartnoise_dpctgan,,
500.0,medical-survey,1000.0,,,,300.0,0.75,3.5576136112213135,,0.0,,,0.7900109667686207,smartnoise_dpctgan_0.75_2021-06-04T15:36:05,1622820961.4755824,2021-06-04T15:36:05,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,300.0,0.75,2.0741286277770996,,0.0,,,0.7241277482132281,smartnoise_dpctgan_0.75_2021-06-04T15:39:03,1622821136.907008,2021-06-04T15:39:03,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,300.0,0.75,5.5315916538238525,,0.0,,,0.807214330984153,smartnoise_dpctgan_0.75_2021-06-04T15:42:20,1622821327.8259628,2021-06-04T15:42:20,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,300.0,0.75,8.757796287536621,,0.0,,,0.7107115846456803,smartnoise_dpctgan_0.75_2021-06-04T15:45:49,1622821533.685458,2021-06-04T15:45:49,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,300.0,0.75,4.296662330627441,,0.0,,,0.5883263040621166,smartnoise_dpctgan_0.75_2021-06-04T15:49:44,1622821759.4216719,2021-06-04T15:49:44,smartnoise_dpctgan,,
500.0,medical-survey,6000.0,,,,300.0,0.75,28.753405570983887,,0.0,,,0.5742893658558215,smartnoise_dpctgan_0.75_2021-06-04T15:54:03,1622822006.0802398,2021-06-04T15:54:03,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,300.0,0.75,19.977571725845337,,0.0,,,0.4119343492653454,smartnoise_dpctgan_0.75_2021-06-04T15:58:40,1622822277.556148,2021-06-04T15:58:40,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,300.0,0.75,6.045958042144775,,0.0,,,0.5578062691304386,smartnoise_dpctgan_0.75_2021-06-04T16:03:48,1622822569.2819886,2021-06-04T16:03:48,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,300.0,0.75,53.20745587348938,,0.0,,,0.7957360170132021,smartnoise_dpctgan_0.75_2021-06-04T16:09:07,1622822882.752617,2021-06-04T16:09:07,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,300.0,0.75,58.44091439247131,,0.0,,,0.6493801448610746,smartnoise_dpctgan_0.75_2021-06-04T16:14:46,1622823207.7919428,2021-06-04T16:14:46,smartnoise_dpctgan,,
500.0,medical-survey,9358.0,,,,300.0,0.75,6.892759799957275,,0.0,,,0.6572396495832711,smartnoise_dpctgan_0.75_2021-06-04T16:20:28,1622823551.4701922,2021-06-04T16:20:28,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,300.0,1.0,2.130155324935913,,0.0,,,0.8170535697885929,smartnoise_dpctgan_1.0_2021-05-13T17:12:19,1620925882.370055,2021-05-13T17:12:19,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,500.0,1.0,3.4452497959136963,,0.0,,,0.9757553201178334,smartnoise_dpctgan_1.0_2021-05-13T17:20:13,1620925882.370055,2021-05-13T17:20:13,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,100.0,1.0,5.5315916538238525,,0.0,,,0.8400804897450297,smartnoise_dpctgan_1.0_2021-05-13T17:27:16,1620925882.370055,2021-05-13T17:27:16,smartnoise_dpctgan,,
300.0,medical-survey,4000.0,,,,300.0,1.0,8.757796287536621,,0.0,,,0.8278084046941108,smartnoise_dpctgan_1.0_2021-05-13T17:39:25,1620925882.370055,2021-05-13T17:39:25,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,500.0,1.0,12.051080465316772,,0.0,,,0.8156733889745075,smartnoise_dpctgan_1.0_2021-05-13T17:58:23,1620925882.370055,2021-05-13T17:58:23,smartnoise_dpctgan,,
500.0,medical-survey,6000.0,,,,300.0,1.0,8.471428632736206,,0.0,,,0.9308795461883695,smartnoise_dpctgan_1.0_2021-05-13T18:25:09,1620925882.370055,2021-05-13T18:25:09,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,100.0,1.0,19.977571725845337,,0.0,,,0.6624038436580982,smartnoise_dpctgan_1.0_2021-05-13T19:00:53,1620925882.370055,2021-05-13T19:00:53,smartnoise_dpctgan,,
300.0,medical-survey,8000.0,,,,300.0,1.0,24.532318115234375,,0.0,,,0.8007462960936699,smartnoise_dpctgan_1.0_2021-05-13T19:47:16,1620925882.370055,2021-05-13T19:47:16,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,500.0,1.0,27.07070541381836,,0.0,,,0.6970165897486057,smartnoise_dpctgan_1.0_2021-05-13T20:44:32,1620925882.370055,2021-05-13T20:44:32,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,300.0,1.0,15.773196697235107,,0.0,,,0.7991140186180091,smartnoise_dpctgan_1.0_2021-05-13T21:48:10,1620925882.370055,2021-05-13T21:48:10,smartnoise_dpctgan,,
500.0,medical-survey,9358.0,,,,300.0,1.0,15.704379796981812,,0.0,,,0.9427012430420735,smartnoise_dpctgan_1.0_2021-05-13T22:57:20,1620925882.370055,2021-05-13T22:57:20,smartnoise_dpctgan,,
500.0,medical-survey,1000.0,,,,300.0,1.0,1.8079264163970947,,0.0,,,0.7798567260289152,smartnoise_dpctgan_1.0_2021-06-04T16:23:12,1622823786.0041826,2021-06-04T16:23:12,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,300.0,1.0,2.0741286277770996,,0.0,,,0.7955482417353466,smartnoise_dpctgan_1.0_2021-06-04T16:26:14,1622823965.7490866,2021-06-04T16:26:14,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,300.0,1.0,15.627859354019165,,0.0,,,0.9058633171106382,smartnoise_dpctgan_1.0_2021-06-04T16:29:34,1622824158.8272054,2021-06-04T16:29:34,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,300.0,1.0,29.98292589187622,,0.0,,,0.9515402906027323,smartnoise_dpctgan_1.0_2021-06-04T16:33:24,1622824374.6247303,2021-06-04T16:33:24,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,300.0,1.0,42.56163501739502,,0.0,,,0.8870531130306257,smartnoise_dpctgan_1.0_2021-06-04T16:37:38,1622824616.3166578,2021-06-04T16:37:38,smartnoise_dpctgan,,
500.0,medical-survey,6000.0,,,,300.0,1.0,28.753405570983887,,0.0,,,0.8045682637706874,smartnoise_dpctgan_1.0_2021-06-04T16:42:21,1622824883.5835564,2021-06-04T16:42:21,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,300.0,1.0,74.65338039398193,,0.0,,,0.8180302867544128,smartnoise_dpctgan_1.0_2021-06-04T16:47:33,1622825178.6569774,2021-06-04T16:47:33,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,300.0,1.0,6.045958042144775,,0.0,,,0.6344076609167834,smartnoise_dpctgan_1.0_2021-06-04T16:53:20,1622825505.1547694,2021-06-04T16:53:20,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,300.0,1.0,53.20745587348938,,0.0,,,0.6585926050159453,smartnoise_dpctgan_1.0_2021-06-04T16:59:28,1622825858.3168247,2021-06-04T16:59:28,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,300.0,1.0,58.44091439247131,,0.0,,,0.58731144366459,smartnoise_dpctgan_1.0_2021-06-04T17:06:02,1622826235.2388928,2021-06-04T17:06:02,smartnoise_dpctgan,,
500.0,medical-survey,9358.0,,,,300.0,1.0,6.892759799957275,,0.0,,,0.47672983719442036,smartnoise_dpctgan_1.0_2021-06-04T17:12:40,1622826632.3991575,2021-06-04T17:12:40,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,100.0,1.25,2.857717275619507,,0.0,,,0.7884143780155547,smartnoise_dpctgan_1.25_2021-05-13T17:12:35,1620925882.370055,2021-05-13T17:12:35,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,300.0,1.25,4.447687864303589,,0.0,,,0.9817468702838649,smartnoise_dpctgan_1.25_2021-05-13T17:20:29,1620925882.370055,2021-05-13T17:20:29,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,500.0,1.25,7.1300249099731445,,0.0,,,0.8143831844853188,smartnoise_dpctgan_1.25_2021-05-13T17:27:59,1620925882.370055,2021-05-13T17:27:59,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,300.0,1.25,6.266387462615967,,0.0,,,0.9035179014226787,smartnoise_dpctgan_1.25_2021-05-13T17:40:36,1620925882.370055,2021-05-13T17:40:36,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,500.0,1.25,7.964012622833252,,0.0,,,0.9681489319844978,smartnoise_dpctgan_1.25_2021-05-13T17:59:56,1620925882.370055,2021-05-13T17:59:56,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,300.0,1.25,21.570847511291504,,0.0,,,0.9287287840540541,smartnoise_dpctgan_1.25_2021-05-13T18:26:01,1620925882.370055,2021-05-13T18:26:01,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,500.0,1.25,27.959046602249146,,0.0,,,0.7114234918811406,smartnoise_dpctgan_1.25_2021-05-13T19:03:31,1620925882.370055,2021-05-13T19:03:31,smartnoise_dpctgan,,
300.0,medical-survey,8000.0,,,,100.0,1.25,34.327420234680176,,0.0,,,0.7590242549071246,smartnoise_dpctgan_1.25_2021-05-13T19:48:53,1620925882.370055,2021-05-13T19:48:53,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,500.0,1.25,39.06321310997009,,0.0,,,0.7707279977717086,smartnoise_dpctgan_1.25_2021-05-13T20:47:11,1620925882.370055,2021-05-13T20:47:11,smartnoise_dpctgan,,
300.0,medical-survey,9000.0,,,,100.0,1.25,42.509811878204346,,0.0,,,0.7961392971960062,smartnoise_dpctgan_1.25_2021-05-13T21:49:08,1620925882.370055,2021-05-13T21:49:08,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,100.0,1.25,46.27691459655762,,0.0,,,0.9389400484414656,smartnoise_dpctgan_1.25_2021-05-13T22:58:22,1620925882.370055,2021-05-13T22:58:22,smartnoise_dpctgan,,
500.0,medical-survey,1000.0,,,,300.0,1.25,1.8079264163970947,,0.0,,,0.7789832206554134,smartnoise_dpctgan_1.25_2021-06-04T17:15:30,1622826922.9918587,2021-06-04T17:15:30,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,300.0,1.25,2.0741286277770996,,0.0,,,0.6783860398078327,smartnoise_dpctgan_1.25_2021-06-04T17:18:38,1622827104.7706542,2021-06-04T17:18:38,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,300.0,1.25,5.5315916538238525,,0.0,,,0.6974692097867453,smartnoise_dpctgan_1.25_2021-06-04T17:22:13,1622827307.7032766,2021-06-04T17:22:13,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,300.0,1.25,8.757796287536621,,0.0,,,0.8015185363638676,smartnoise_dpctgan_1.25_2021-06-04T17:26:18,1622827535.4387746,2021-06-04T17:26:18,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,300.0,1.25,4.296662330627441,,0.0,,,0.6729621672502919,smartnoise_dpctgan_1.25_2021-06-04T17:30:53,1622827794.5904334,2021-06-04T17:30:53,smartnoise_dpctgan,,
500.0,medical-survey,6000.0,,,,300.0,1.25,28.753405570983887,,0.0,,,0.7920923216598594,smartnoise_dpctgan_1.25_2021-06-04T17:36:05,1622828080.2561977,2021-06-04T17:36:05,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,300.0,1.25,19.977571725845337,,0.0,,,0.6968861216334709,smartnoise_dpctgan_1.25_2021-06-04T17:49:13,1622828838.857188,2021-06-04T17:49:13,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,300.0,1.25,151.62050580978394,,0.0,,,0.8131838335725622,smartnoise_dpctgan_1.25_2021-06-04T17:57:55,1622829324.3436966,2021-06-04T17:57:55,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,300.0,1.25,53.20745587348938,,0.0,,,0.7413629759579315,smartnoise_dpctgan_1.25_2021-06-04T18:09:54,1622829739.9700556,2021-06-04T18:09:54,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,300.0,1.25,58.44091439247131,,0.0,,,0.5971098722915834,smartnoise_dpctgan_1.25_2021-06-04T18:36:08,1622831125.7160575,2021-06-04T18:36:08,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,100.0,1.5,3.3842334747314453,,0.0,,,0.7718993429493501,smartnoise_dpctgan_1.5_2021-05-13T17:12:58,1620925882.370055,2021-05-13T17:12:58,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,100.0,1.5,5.1453211307525635,,0.0,,,0.828461928892679,smartnoise_dpctgan_1.5_2021-05-13T17:20:48,1620925882.370055,2021-05-13T17:20:48,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,500.0,1.5,9.619115352630615,,0.0,,,0.8667352463746485,smartnoise_dpctgan_1.5_2021-05-13T17:28:41,1620925882.370055,2021-05-13T17:28:41,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,100.0,1.5,7.670517683029175,,0.0,,,0.705426523499193,smartnoise_dpctgan_1.5_2021-05-13T17:41:35,1620925882.370055,2021-05-13T17:41:35,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,300.0,1.5,20.93833875656128,,0.0,,,0.8118588040456767,smartnoise_dpctgan_1.5_2021-05-13T18:00:38,1620925882.370055,2021-05-13T18:00:38,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,100.0,1.5,28.753405570983887,,0.0,,,0.9380801525890764,smartnoise_dpctgan_1.5_2021-05-13T18:27:23,1620925882.370055,2021-05-13T18:27:23,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,300.0,1.5,37.32260513305664,,0.0,,,0.7434520037531014,smartnoise_dpctgan_1.5_2021-05-13T19:05:27,1620925882.370055,2021-05-13T19:05:27,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,100.0,1.5,21.794227838516235,,0.0,,,0.7758984087855572,smartnoise_dpctgan_1.5_2021-05-13T19:53:42,1620925882.370055,2021-05-13T19:53:42,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,300.0,1.5,53.20745587348938,,0.0,,,0.940547551174332,smartnoise_dpctgan_1.5_2021-05-13T20:49:53,1620925882.370055,2021-05-13T20:49:53,smartnoise_dpctgan,,
300.0,medical-survey,9000.0,,,,500.0,1.5,58.44091439247131,,0.0,,,0.665885561102286,smartnoise_dpctgan_1.5_2021-05-13T21:54:28,1620925882.370055,2021-05-13T21:54:28,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,300.0,1.5,62.155983686447144,,0.0,,,0.9513803887132867,smartnoise_dpctgan_1.5_2021-05-13T23:03:01,1620925882.370055,2021-05-13T23:03:01,smartnoise_dpctgan,,
500.0,medical-survey,1000.0,,,,500.0,1.75,7.395075082778931,,0.0,,,0.785166730657077,smartnoise_dpctgan_1.75_2021-05-13T17:13:58,1620925882.370055,2021-05-13T17:13:58,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,500.0,1.75,6.431543588638306,,0.0,,,0.8617675200221494,smartnoise_dpctgan_1.75_2021-05-13T17:21:28,1620925882.370055,2021-05-13T17:21:28,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,300.0,1.75,6.025632619857788,,0.0,,,0.8315479150706496,smartnoise_dpctgan_1.75_2021-05-13T17:29:43,1620925882.370055,2021-05-13T17:29:43,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,100.0,1.75,9.517446994781494,,0.0,,,0.8185517521468385,smartnoise_dpctgan_1.75_2021-05-13T17:42:56,1620925882.370055,2021-05-13T17:42:56,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,300.0,1.75,12.724390983581543,,0.0,,,0.762219555333059,smartnoise_dpctgan_1.75_2021-05-13T18:03:18,1620925882.370055,2021-05-13T18:03:18,smartnoise_dpctgan,,
500.0,medical-survey,6000.0,,,,500.0,1.75,16.7758367061615,,0.0,,,0.8016301934839278,smartnoise_dpctgan_1.75_2021-05-13T18:31:43,1620925882.370055,2021-05-13T18:31:43,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,100.0,1.75,47.580278396606445,,0.0,,,0.8161208434465418,smartnoise_dpctgan_1.75_2021-05-13T19:07:45,1620925882.370055,2021-05-13T19:07:45,smartnoise_dpctgan,,
300.0,medical-survey,8000.0,,,,300.0,1.75,62.186046838760376,,0.0,,,0.9903701148053434,smartnoise_dpctgan_1.75_2021-05-13T19:56:29,1620925882.370055,2021-05-13T19:56:29,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,100.0,1.75,67.80402970314026,,0.0,,,0.9721182509082885,smartnoise_dpctgan_1.75_2021-05-13T20:53:08,1620925882.370055,2021-05-13T20:53:08,smartnoise_dpctgan,,
300.0,medical-survey,9000.0,,,,300.0,1.75,75.54799723625183,,0.0,,,0.8649347798751038,smartnoise_dpctgan_1.75_2021-05-13T21:58:16,1620925882.370055,2021-05-13T21:58:16,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,500.0,1.75,81.54140567779541,,0.0,,,0.8182934645486784,smartnoise_dpctgan_1.75_2021-05-13T23:09:30,1620925882.370055,2021-05-13T23:09:30,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,100.0,2.0,4.586418628692627,,0.0,,,0.780924977300633,smartnoise_dpctgan_2.0_2021-05-13T17:14:02,1620925882.370055,2021-05-13T17:14:02,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,500.0,2.0,7.614011526107788,,0.0,,,0.956488736782754,smartnoise_dpctgan_2.0_2021-05-13T17:22:04,1620925882.370055,2021-05-13T17:22:04,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,300.0,2.0,7.086230516433716,,0.0,,,0.7876900657315044,smartnoise_dpctgan_2.0_2021-05-13T17:30:46,1620925882.370055,2021-05-13T17:30:46,smartnoise_dpctgan,,
300.0,medical-survey,4000.0,,,,500.0,2.0,23.747991800308228,,0.0,,,0.76563440129551,smartnoise_dpctgan_2.0_2021-05-13T17:44:25,1620925882.370055,2021-05-13T17:44:25,smartnoise_dpctgan,,
500.0,medical-survey,5000.0,,,,500.0,2.0,15.440322875976562,,0.0,,,0.6848494887225146,smartnoise_dpctgan_2.0_2021-05-13T18:05:58,1620925882.370055,2021-05-13T18:05:58,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,500.0,2.0,46.95856475830078,,0.0,,,0.7340950735801632,smartnoise_dpctgan_2.0_2021-05-13T18:34:02,1620925882.370055,2021-05-13T18:34:02,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,500.0,2.0,61.74709939956665,,0.0,,,0.9194988164076823,smartnoise_dpctgan_2.0_2021-05-13T19:13:37,1620925882.370055,2021-05-13T19:13:37,smartnoise_dpctgan,,
300.0,medical-survey,8000.0,,,,100.0,2.0,81.97450113296509,,0.0,,,0.9427376399610483,smartnoise_dpctgan_2.0_2021-05-13T20:00:13,1620925882.370055,2021-05-13T20:00:13,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,100.0,2.0,86.56038808822632,,0.0,,,0.7626214046672756,smartnoise_dpctgan_2.0_2021-05-13T20:58:29,1620925882.370055,2021-05-13T20:58:29,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,100.0,2.0,40.29832100868225,,0.0,,,0.9188836486387201,smartnoise_dpctgan_2.0_2021-05-13T22:06:43,1620925882.370055,2021-05-13T22:06:43,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,100.0,2.0,106.20061039924622,,0.0,,,0.5206748492597719,smartnoise_dpctgan_2.0_2021-05-13T23:13:00,1620925882.370055,2021-05-13T23:13:00,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,300.0,2.25,5.577903509140015,,0.0,,,0.7605427311135617,smartnoise_dpctgan_2.25_2021-05-13T17:14:49,1620925882.370055,2021-05-13T17:14:49,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,100.0,2.25,5.110862731933594,,0.0,,,0.9925465881578267,smartnoise_dpctgan_2.25_2021-05-13T17:22:50,1620925882.370055,2021-05-13T17:22:50,smartnoise_dpctgan,,
500.0,medical-survey,3000.0,,,,100.0,2.25,8.25615406036377,,0.0,,,0.8322572920358698,smartnoise_dpctgan_2.25_2021-05-13T17:31:54,1620925882.370055,2021-05-13T17:31:54,smartnoise_dpctgan,,
300.0,medical-survey,4000.0,,,,300.0,2.25,28.600203275680542,,0.0,,,0.8093569938381805,smartnoise_dpctgan_2.25_2021-05-13T17:45:55,1620925882.370055,2021-05-13T17:45:55,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,500.0,2.25,41.724225759506226,,0.0,,,0.6491389604507247,smartnoise_dpctgan_2.25_2021-05-13T18:08:03,1620925882.370055,2021-05-13T18:08:03,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,300.0,2.25,57.63179659843445,,0.0,,,0.7470122329659112,smartnoise_dpctgan_2.25_2021-05-13T18:36:58,1620925882.370055,2021-05-13T18:36:58,smartnoise_dpctgan,,
300.0,medical-survey,7000.0,,,,300.0,2.25,75.24616885185242,,0.0,,,0.7218675151786623,smartnoise_dpctgan_2.25_2021-05-13T19:17:26,1620925882.370055,2021-05-13T19:17:26,smartnoise_dpctgan,,
300.0,medical-survey,8000.0,,,,300.0,2.25,96.72894549369812,,0.0,,,0.6595503904839014,smartnoise_dpctgan_2.25_2021-05-13T20:07:39,1620925882.370055,2021-05-13T20:07:39,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,500.0,2.25,45.017460107803345,,0.0,,,0.844209243175655,smartnoise_dpctgan_2.25_2021-05-13T21:10:51,1620925882.370055,2021-05-13T21:10:51,smartnoise_dpctgan,,
300.0,medical-survey,9000.0,,,,500.0,2.25,119.79572129249573,,0.0,,,0.8229447920517842,smartnoise_dpctgan_2.25_2021-05-13T22:14:05,1620925882.370055,2021-05-13T22:14:05,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,500.0,2.25,128.8751163482666,,0.0,,,0.889969484769714,smartnoise_dpctgan_2.25_2021-05-13T23:25:04,1620925882.370055,2021-05-13T23:25:04,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,100.0,2.5,6.568200588226318,,0.0,,,0.8257031572195882,smartnoise_dpctgan_2.5_2021-05-13T17:15:34,1620925882.370055,2021-05-13T17:15:34,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,500.0,2.5,6.314600944519043,,0.0,,,0.9357873710442338,smartnoise_dpctgan_2.5_2021-05-13T17:23:52,1620925882.370055,2021-05-13T17:23:52,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,300.0,2.5,19.98601460456848,,0.0,,,0.7303806919188887,smartnoise_dpctgan_2.5_2021-05-13T17:32:50,1620925882.370055,2021-05-13T17:32:50,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,500.0,2.5,14.967379570007324,,0.0,,,0.6230600742286178,smartnoise_dpctgan_2.5_2021-05-13T17:49:31,1620925882.370055,2021-05-13T17:49:31,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,100.0,2.5,49.16851258277893,,0.0,,,0.9746628878152549,smartnoise_dpctgan_2.5_2021-05-13T18:09:47,1620925882.370055,2021-05-13T18:09:47,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,500.0,2.5,69.11314964294434,,0.0,,,0.6855666782086461,smartnoise_dpctgan_2.5_2021-05-13T18:42:37,1620925882.370055,2021-05-13T18:42:37,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,100.0,2.5,38.77919912338257,,0.0,,,0.8632534387186167,smartnoise_dpctgan_2.5_2021-05-13T19:25:35,1620925882.370055,2021-05-13T19:25:35,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,100.0,2.5,48.03756761550903,,0.0,,,0.9923915077227979,smartnoise_dpctgan_2.5_2021-05-13T20:17:49,1620925882.370055,2021-05-13T20:17:49,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,500.0,2.5,53.10708999633789,,0.0,,,0.7099904899681807,smartnoise_dpctgan_2.5_2021-05-13T21:19:56,1620925882.370055,2021-05-13T21:19:56,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,500.0,2.5,57.94570255279541,,0.0,,,0.8320060056352815,smartnoise_dpctgan_2.5_2021-05-13T22:26:26,1620925882.370055,2021-05-13T22:26:26,smartnoise_dpctgan,,
500.0,medical-survey,9358.0,,,,100.0,2.5,62.843668937683105,,0.0,,,0.8452340471567914,smartnoise_dpctgan_2.5_2021-05-13T23:36:17,1620925882.370055,2021-05-13T23:36:17,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,300.0,2.75,7.622807025909424,,0.0,,,0.7510174018424007,smartnoise_dpctgan_2.75_2021-05-13T17:16:56,1620925882.370055,2021-05-13T17:16:56,smartnoise_dpctgan,,
500.0,medical-survey,2000.0,,,,300.0,2.75,7.131239891052246,,0.0,,,0.8266753289240923,smartnoise_dpctgan_2.75_2021-05-13T17:24:44,1620925882.370055,2021-05-13T17:24:44,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,300.0,2.75,24.046399116516113,,0.0,,,0.7831340698909045,smartnoise_dpctgan_2.75_2021-05-13T17:34:28,1620925882.370055,2021-05-13T17:34:28,smartnoise_dpctgan,,
300.0,medical-survey,4000.0,,,,500.0,2.75,39.770813941955566,,0.0,,,0.7998283716460263,smartnoise_dpctgan_2.75_2021-05-13T17:51:30,1620925882.370055,2021-05-13T17:51:30,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,500.0,2.75,58.88329362869263,,0.0,,,0.6493918016527754,smartnoise_dpctgan_2.75_2021-05-13T18:15:30,1620925882.370055,2021-05-13T18:15:30,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,100.0,2.75,80.86645174026489,,0.0,,,0.7461720982168529,smartnoise_dpctgan_2.75_2021-05-13T18:45:26,1620925882.370055,2021-05-13T18:45:26,smartnoise_dpctgan,,
